"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"100642166",-0.101748264444288,-0.526050281077409,-0.235818416318411,0.817499486786014,0.879373937460261,-5.66074904309835
"241764",0.13525207796112,-1.17235373537586,0.235524881181778,0.817722154117148,0.879500097904809,-5.80137691465786
"18293",0.022233368213044,7.75901659359893,0.235517081067121,0.81772807128659,0.879500097904809,-7.18833446590393
"15193",-0.0302912877546007,5.66611191724476,-0.235247599660873,0.817932507155283,0.879608498778455,-7.18270332108118
"67504",0.105152521496304,-2.35971876338974,0.235237494795871,0.817940173250327,0.879608498778455,-5.68086711549648
"17523",0.104680048201153,-1.99691455597516,0.235110576102332,0.818036462281268,0.879652190916049,-5.75879866896696
"271944",0.168203607976531,-1.57774326301032,0.234596450222497,0.81842654429793,0.879982768466747,-5.53070073383656
"76080",-0.0316744799996531,4.9640107049823,-0.234514560200912,0.81848868128344,0.879982768466747,-7.10907025543994
"80749",0.0603680053109903,1.27693529505391,0.234485242581421,0.818510927389343,0.879982768466747,-6.18951171607791
"327812",-0.0740389270101027,0.735763305458226,-0.234338692472404,0.818622131563311,0.8799943291479,-6.47373136329222
"68977",-0.0389851529855383,2.22101162894561,-0.23432431186081,0.818633043984588,0.8799943291479,-6.6899101256154
"99929",-0.0307316780895714,7.48290861668139,-0.23387200180671,0.818976290057646,0.880299881193956,-7.17799251482414
"791378",-0.219262851374782,-4.42547761382183,-0.233760223147476,0.819061121941423,0.880299881193956,-5.11339539405815
"64010",-0.0242042006121457,5.90376757107073,-0.233729560108086,0.81908439337871,0.880299881193956,-7.19191417106035
"14917",-0.228379836977576,-3.27263139897113,-0.233568079705869,0.819206950438521,0.88033244665675,-5.11692031520365
"99543",0.125762291822666,0.453624415476719,0.233542848243001,0.819226100542952,0.88033244665675,-5.88625156647818
"382097",0.127458068523338,-2.18033406124355,0.233385763315649,0.819345327151728,0.880400703719467,-5.57737320010538
"246691",-0.212464578413097,-3.17474969822592,-0.233289221768476,0.819418603999783,0.880419581046473,-5.11696662136239
"12182",-0.0914719767625258,-0.179861511628565,-0.233057262048198,0.819594673052834,0.880548892789054,-6.15960951089327
"232236",0.0331419412477594,3.45741835581472,0.232949159510232,0.819676731801125,0.880577191855412,-6.71734277903353
"11655",-0.0510381588003836,5.61459871581912,-0.232781114683295,0.819804296114244,0.880654370295644,-7.13053874200183
"12309",-0.219262851374784,-3.97707579849342,-0.232589388225137,0.819949843929243,0.880750855261181,-5.11358889593967
"12896",-0.0527777514845083,2.88614172030761,-0.232158108833669,0.8202772722481,0.881012201693805,-6.43292199904937
"319934",-0.0197215696813187,6.21659713916171,-0.232122061459987,0.820304641098731,0.881012201693805,-7.2023724059982
"110084",-0.0587694830754621,0.512666401164119,-0.231987019787215,0.820407173240714,0.881062446717602,-6.3289574659008
"399633",0.0865416351678224,-1.69476899889677,0.231136607004214,0.821052939628848,0.881696042528662,-5.95797200646279
"103268",0.0465450221870105,1.86619119346142,0.231027500794066,0.821135800038059,0.881725111007031,-6.3122685306111
"234736",0.0332917409388309,4.07099732247694,0.230630468720594,0.821437343935474,0.881988979112455,-6.6938949475126
"195522",-0.0678488150834016,1.48760551403415,-0.230416352872775,0.821599976216497,0.882103670117223,-6.17257628117779
"100124467",-0.0818008961393214,-1.03590808203164,-0.229917565269669,0.821978865229401,0.882450511927549,-5.87236245019382
"20500",-0.219262851374783,-1.88063998633348,-0.229471462484486,0.822317773473294,0.882754387445451,-5.11409950705357
"319545",0.0350445730037201,3.00262115747222,0.229030822003461,0.822652568659792,0.883053806635832,-6.69463286063352
"68170",0.037379754247751,3.19462265762093,0.228732511306291,0.822879243464555,0.883237134183227,-6.74397449550976
"66270",-0.0207333147302666,7.07506885402538,-0.228486756833886,0.823065995341783,0.883377588480919,-7.20478112388978
"211187",-0.365531358621891,-3.25863601252829,-0.228205500578378,0.823279739331945,0.883490178426146,-5.19143824128242
"328778",0.135842645853576,-1.43055908903478,0.228201599334537,0.823282704231957,0.883490178426146,-5.62739403313765
"58859",-0.0263685468664256,4.55565302072174,-0.227841321683979,0.82355652331724,0.883724015107663,-7.15332753050357
"72180",0.0549936965647246,1.68895283601875,0.227645478136498,0.823705378965482,0.883823736110427,-6.24047190781357
